"Año","Estado","Fondo","Mdp","Población","Percápita"
2004,"Querétaro","Fondo de aportaciones para los servicios de salud",855.1," 1,666,361.0","  513.2"
2004,"Querétaro","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",79.5," 1,666,361.0","   47.7"
2004,"Querétaro","Apoyos alimentarios",77.6," 1,666,361.0","   46.6"
2004,"Querétaro","Total",5292," 1,666,361.0","3,175.8"
2004,"Querétaro","Fondo para la infraestructura social estatal",47.8," 1,666,361.0","   28.7"
2004,"Querétaro","Fondo para la infraestructura social municipal",347," 1,666,361.0","  208.2"
2004,"Quintana Roo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",74.6," 1,094,787.0","   68.2"
2004,"Quintana Roo","Apoyos para la educaciónn superior",37.5," 1,094,787.0","   34.3"
2004,"Quintana Roo","Fondo de aportaciones para los servicios de salud",681.5," 1,094,787.0","  622.5"
2004,"Quintana Roo","Total",4301.9," 1,094,787.0","3,929.5"
2004,"Quintana Roo","Fondo de aportaciones múltiples",151.3," 1,094,787.0","  138.2"
2004,"Quintana Roo","Fondo de aportaciones para la infraestructura social",207.5," 1,094,787.0","  189.5"
2004,"Quintana Roo","Apoyos para infraestructura educativa",82.6," 1,094,787.0","   75.5"
2004,"Quintana Roo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",301.9," 1,094,787.0","  275.8"
2004,"Quintana Roo","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,094,787.0","    0.0"
2004,"Quintana Roo","Fondo para la infraestructura social municipal",182.4," 1,094,787.0","  166.6"
2004,"Quintana Roo","Fondo de aportaciones para la educación tecnológica y de adultos",82.5," 1,094,787.0","   75.3"
2004,"Quintana Roo","Apoyos alimentarios",31.2," 1,094,787.0","   28.5"
2004,"Quintana Roo","Fondo para la infraestructura social estatal",25," 1,094,787.0","   22.9"
2004,"Quintana Roo","Fondo de aportaciones para la educación básica y formal",2802.7," 1,094,787.0","2,560.0"
2004,"San Luis Potosí","Total",9455," 2,460,435.0","3,842.8"
2004,"San Luis Potosí","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",692.4," 2,460,435.0","  281.4"
2004,"San Luis Potosí","Apoyos para la educaciónn superior",46.7," 2,460,435.0","   19.0"
2004,"San Luis Potosí","Fondo de aportaciones para la educación tecnológica y de adultos",103.9," 2,460,435.0","   42.2"
2004,"San Luis Potosí","Apoyos para infraestructura educativa",102.4," 2,460,435.0","   41.6"
2004,"San Luis Potosí","Apoyos alimentarios",63," 2,460,435.0","   25.6"
2004,"San Luis Potosí","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,460,435.0","    0.0"
2004,"San Luis Potosí","Fondo para la infraestructura social municipal",902," 2,460,435.0","  366.6"
2004,"San Luis Potosí","Fondo para la infraestructura social estatal",124.4," 2,460,435.0","   50.5"
2004,"San Luis Potosí","Fondo de aportaciones para los servicios de salud",912.8," 2,460,435.0","  371.0"
2004,"San Luis Potosí","Fondo de aportaciones múltiples",212.2," 2,460,435.0","   86.2"
2004,"San Luis Potosí","Fondo de aportaciones para la educación básica y formal",6377," 2,460,435.0","2,591.8"
2004,"San Luis Potosí","Fondo de aportaciones para la infraestructura social",1026.4," 2,460,435.0","  417.1"
2004,"San Luis Potosí","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",130.2," 2,460,435.0","   52.9"
2004,"Sinaloa","Fondo de aportaciones para la educación tecnológica y de adultos",173.6," 2,660,125.0","   65.2"
2004,"Sinaloa","Total",8341.2," 2,660,125.0","3,135.6"
2004,"Sinaloa","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,660,125.0","    0.0"
2004,"Sinaloa","Apoyos para infraestructura educativa",94.9," 2,660,125.0","   35.7"
2004,"Sinaloa","Fondo para la infraestructura social estatal",57.8," 2,660,125.0","   21.7"
2004,"Sinaloa","Fondo para la infraestructura social municipal",419.7," 2,660,125.0","  157.8"
2004,"Sinaloa","Fondo de aportaciones múltiples",230.9," 2,660,125.0","   86.8"
2004,"Sinaloa","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",763.9," 2,660,125.0","  287.2"
2004,"Sinaloa","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",127.8," 2,660,125.0","   48.1"
2004,"Sinaloa","Apoyos alimentarios",98.4," 2,660,125.0","   37.0"
2004,"Sinaloa","Fondo de aportaciones para la educación básica y formal",5544.1," 2,660,125.0","2,084.1"
2004,"Sinaloa","Fondo de aportaciones para los servicios de salud",1023.4," 2,660,125.0","  384.7"
2004,"Sinaloa","Apoyos para la educaciónn superior",37.5," 2,660,125.0","   14.1"
2004,"Sinaloa","Fondo de aportaciones para la infraestructura social",477.5," 2,660,125.0","  179.5"
2004,"Sonora","Apoyos alimentarios",91.3," 2,460,302.0","   37.1"
2004,"Sonora","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",182.2," 2,460,302.0","   74.0"
2004,"Sonora","Fondo para la infraestructura social municipal",249," 2,460,302.0","  101.2"
2004,"Sonora","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,460,302.0","    0.0"
2004,"Sonora","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",676.3," 2,460,302.0","  274.9"
2004,"Sonora","Fondo de aportaciones para la infraestructura social",283.3," 2,460,302.0","  115.2"
2004,"Sonora","Fondo para la infraestructura social estatal",34.4," 2,460,302.0","   14.0"
2004,"Sonora","Fondo de aportaciones para los servicios de salud",1226.3," 2,460,302.0","  498.5"
2004,"Sonora","Fondo de aportaciones para la educación básica y formal",5180.4," 2,460,302.0","2,105.6"
2004,"Sonora","Total",8033.6," 2,460,302.0","3,265.3"
2004,"Sonora","Fondo de aportaciones múltiples",303.3," 2,460,302.0","  123.3"
2004,"Sonora","Apoyos para infraestructura educativa",86.2," 2,460,302.0","   35.0"
2004,"Sonora","Fondo de aportaciones para la educación tecnológica y de adultos",181.8," 2,460,302.0","   73.9"
2004,"Sonora","Apoyos para la educaciónn superior",125.7," 2,460,302.0","   51.1"
2004,"Tabasco","Apoyos para la educaciónn superior",51.3," 2,092,064.0","   24.5"
2004,"Tabasco","Total",7631.1," 2,092,064.0","3,647.6"
2004,"Tabasco","Fondo de aportaciones para la educación tecnológica y de adultos",114.4," 2,092,064.0","   54.7"
2004,"Tabasco","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,092,064.0","    0.0"
2004,"Tabasco","Fondo de aportaciones múltiples",264.7," 2,092,064.0","  126.5"
2004,"Tabasco","Fondo de aportaciones para los servicios de salud",1057.6," 2,092,064.0","  505.5"
2004,"Tabasco","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",584.8," 2,092,064.0","  279.5"
2004,"Tabasco","Fondo para la infraestructura social estatal",95.2," 2,092,064.0","   45.5"
2004,"Tabasco","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",105.2," 2,092,064.0","   50.3"
2004,"Tabasco","Fondo para la infraestructura social municipal",690.5," 2,092,064.0","  330.1"
2004,"Tabasco","Apoyos alimentarios",116.3," 2,092,064.0","   55.6"
2004,"Tabasco","Fondo de aportaciones para la educación básica y formal",4718.7," 2,092,064.0","2,255.5"
2004,"Tabasco","Apoyos para infraestructura educativa",97.1," 2,092,064.0","   46.4"
2004,"Tabasco","Fondo de aportaciones para la infraestructura social",785.7," 2,092,064.0","  375.6"
2004,"Tamaulipas","Fondo de aportaciones para la infraestructura social",478.7," 3,022,458.0","  158.4"
2004,"Tamaulipas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,022,458.0","    0.0"
2004,"Tamaulipas","Apoyos para infraestructura educativa",118," 3,022,458.0","   39.0"
2004,"Tamaulipas","Fondo para la infraestructura social municipal",420.7," 3,022,458.0","  139.2"
2004,"Tamaulipas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",856.8," 3,022,458.0","  283.5"
2004,"Tamaulipas","Fondo de aportaciones para la educación tecnológica y de adultos",149.8," 3,022,458.0","   49.6"
2004,"Tamaulipas","Fondo para la infraestructura social estatal",58.1," 3,022,458.0","   19.2"
2004,"Tamaulipas","Fondo de aportaciones para la educación básica y formal",7253.8," 3,022,458.0","2,400.0"
2004,"Tamaulipas","Apoyos alimentarios",95.7," 3,022,458.0","   31.7"
2004,"Tamaulipas","Apoyos para la educaciónn superior",102.4," 3,022,458.0","   33.9"
2004,"Tamaulipas","Total",10742.9," 3,022,458.0","3,554.4"
2004,"Tamaulipas","Fondo de aportaciones múltiples",316.1," 3,022,458.0","  104.6"
2004,"Tamaulipas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",168.3," 3,022,458.0","   55.7"
2004,"Tamaulipas","Fondo de aportaciones para los servicios de salud",1519.4," 3,022,458.0","  502.7"
2004,"Tlaxcala","Fondo de aportaciones para la infraestructura social",243.6," 1,082,473.0","  225.0"
2004,"Tlaxcala","Apoyos para infraestructura educativa",54.9," 1,082,473.0","   50.8"
2004,"Tlaxcala","Apoyos para la educaciónn superior",5," 1,082,473.0","    4.6"
2004,"Tlaxcala","Fondo para la infraestructura social municipal",214.1," 1,082,473.0","  197.8"
2004,"Tlaxcala","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,082,473.0","    0.0"
2004,"Tlaxcala","Apoyos alimentarios",80.4," 1,082,473.0","   74.2"
2004,"Tlaxcala","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",53.7," 1,082,473.0","   49.6"
2004,"Tlaxcala","Fondo de aportaciones para la educación básica y formal",2659.1," 1,082,473.0","2,456.5"
2004,"Tlaxcala","Fondo de aportaciones para la educación tecnológica y de adultos",53.1," 1,082,473.0","   49.0"
2004,"Tlaxcala","Fondo de aportaciones para los servicios de salud",585.5," 1,082,473.0","  540.9"
2004,"Tlaxcala","Fondo para la infraestructura social estatal",29.5," 1,082,473.0","   27.3"
2004,"Tlaxcala","Total",4034.5," 1,082,473.0","3,727.1"
2004,"Tlaxcala","Fondo de aportaciones múltiples",140.3," 1,082,473.0","  129.6"
2004,"Tlaxcala","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",299.2," 1,082,473.0","  276.4"
2004,"Baja California Sur","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   529,124.0","    0.0"
2004,"Baja California Sur","Fondo de aportaciones múltiples",83.9,"   529,124.0","  158.5"
2004,"Baja California Sur","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",75.8,"   529,124.0","  143.2"
2004,"Baja California Sur","Total",2809.3,"   529,124.0","5,309.3"
2004,"Baja California Sur","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",135.6,"   529,124.0","  256.2"
2004,"Baja California Sur","Fondo de aportaciones para la infraestructura social",45.4,"   529,124.0","   85.7"
2004,"Baja California Sur","Apoyos para infraestructura educativa",40.7,"   529,124.0","   77.0"
2004,"Baja California Sur","Fondo de aportaciones para la educación tecnológica y de adultos",41,"   529,124.0","   77.5"
2004,"Baja California Sur","Fondo para la infraestructura social estatal",5.5,"   529,124.0","   10.4"
2004,"Baja California Sur","Fondo para la infraestructura social municipal",39.9,"   529,124.0","   75.4"
2004,"Baja California Sur","Fondo de aportaciones para los servicios de salud",457.4,"   529,124.0","  864.5"
2004,"Baja California Sur","Apoyos para la educaciónn superior",10.7,"   529,124.0","   20.3"
2004,"Baja California Sur","Apoyos alimentarios",32.4,"   529,124.0","   61.2"
2004,"Baja California Sur","Fondo de aportaciones para la educación básica y formal",1970.3,"   529,124.0","3,723.8"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 7,372,393.0","    0.0"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",2051.2," 7,372,393.0","  278.2"
2004,"Veracruz de Ignacio de la Llave","Apoyos para infraestructura educativa",220.9," 7,372,393.0","   30.0"
2004,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social municipal",2841.2," 7,372,393.0","  385.4"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para los servicios de salud",2446.5," 7,372,393.0","  331.8"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación básica y formal",15788.4," 7,372,393.0","2,141.6"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la infraestructura social",3233.1," 7,372,393.0","  438.5"
2004,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social estatal",391.9," 7,372,393.0","   53.2"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",217.2," 7,372,393.0","   29.5"
2004,"Veracruz de Ignacio de la Llave","Apoyos alimentarios",254.4," 7,372,393.0","   34.5"
2004,"Veracruz de Ignacio de la Llave","Apoyos para la educaciónn superior",89," 7,372,393.0","   12.1"
2004,"Veracruz de Ignacio de la Llave","Total",24551.1," 7,372,393.0","3,330.1"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación tecnológica y de adultos",250.5," 7,372,393.0","   34.0"
2004,"Veracruz de Ignacio de la Llave","Fondo de aportaciones múltiples",564.3," 7,372,393.0","   76.5"
2004,"Yucatán","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",89.5," 1,823,186.0","   49.1"
2004,"Yucatán","Fondo para la infraestructura social estatal",74.9," 1,823,186.0","   41.1"
2004,"Yucatán","Apoyos alimentarios",104.8," 1,823,186.0","   57.5"
2004,"Yucatán","Fondo de aportaciones para la infraestructura social",618," 1,823,186.0","  339.0"
2004,"Yucatán","Apoyos para la educaciónn superior",54.2," 1,823,186.0","   29.7"
2004,"Yucatán","Fondo de aportaciones para la educación tecnológica y de adultos",103.5," 1,823,186.0","   56.8"
2004,"Yucatán","Total",6284.5," 1,823,186.0","3,447.0"
2004,"Yucatán","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,823,186.0","    0.0"
2004,"Yucatán","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",506.6," 1,823,186.0","  277.9"
2004,"Yucatán","Fondo para la infraestructura social municipal",543.1," 1,823,186.0","  297.9"
2004,"Yucatán","Fondo de aportaciones para los servicios de salud",931.2," 1,823,186.0","  510.7"
2004,"Yucatán","Fondo de aportaciones para la educación básica y formal",3796.9," 1,823,186.0","2,082.6"
2004,"Yucatán","Apoyos para infraestructura educativa",79.7," 1,823,186.0","   43.7"
2004,"Yucatán","Fondo de aportaciones múltiples",238.7," 1,823,186.0","  130.9"
2004,"Zacatecas","Fondo para la infraestructura social municipal",495.5," 1,432,635.0","  345.9"
2004,"Zacatecas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",70.3," 1,432,635.0","   49.1"
2004,"Zacatecas","Apoyos para la educaciónn superior",40.9," 1,432,635.0","   28.5"
2004,"Zacatecas","Total",6316.7," 1,432,635.0","4,409.2"
2004,"Zacatecas","Fondo de aportaciones para la infraestructura social",563.8," 1,432,635.0","  393.6"
2004,"Zacatecas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",397.9," 1,432,635.0","  277.7"
2004,"Zacatecas","Fondo de aportaciones para la educación tecnológica y de adultos",59.7," 1,432,635.0","   41.7"
2004,"Zacatecas","Fondo de aportaciones para la educación básica y formal",4405.2," 1,432,635.0","3,074.9"
2004,"Zacatecas","Apoyos para infraestructura educativa",78.1," 1,432,635.0","   54.5"
2004,"Zacatecas","Fondo para la infraestructura social estatal",68.3," 1,432,635.0","   47.7"
2004,"Zacatecas","Apoyos alimentarios",84.5," 1,432,635.0","   59.0"
2004,"Zacatecas","Fondo de aportaciones múltiples",203.5," 1,432,635.0","  142.0"
2004,"Zacatecas","Fondo de aportaciones para los servicios de salud",616.4," 1,432,635.0","  430.3"
2004,"Zacatecas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,432,635.0","    0.0"
2004,"Campeche","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",65.9,"   754,622.0","   87.3"
2004,"Campeche","Fondo para la infraestructura social municipal",248.2,"   754,622.0","  328.9"
2004,"Campeche","Fondo de aportaciones para la educación básica y formal",2551.5,"   754,622.0","3,381.2"
2004,"Campeche","Apoyos alimentarios",30.7,"   754,622.0","   40.6"
2004,"Campeche","Apoyos para la educaciónn superior",18.1,"   754,622.0","   23.9"
2004,"Campeche","Fondo de aportaciones para la educación tecnológica y de adultos",65.7,"   754,622.0","   87.0"
2004,"Campeche","Fondo de aportaciones para los servicios de salud",660.4,"   754,622.0","  875.1"
2004,"Campeche","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   754,622.0","    0.0"
2004,"Campeche","Total",3952.2,"   754,622.0","5,237.3"
2004,"Campeche","Fondo de aportaciones para la infraestructura social",282.5,"   754,622.0","  374.3"
2004,"Campeche","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",212.6,"   754,622.0","  281.7"
2004,"Campeche","Fondo de aportaciones múltiples",113.6,"   754,622.0","  150.6"
2004,"Campeche","Apoyos para infraestructura educativa",64.9,"   754,622.0","   86.0"
2004,"Campeche","Fondo para la infraestructura social estatal",34.3,"   754,622.0","   45.4"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para la infraestructura social",237," 2,550,208.0","   92.9"
2004,"Coahuila de Zaragoza","Fondo para la infraestructura social municipal",208.2," 2,550,208.0","   81.6"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,550,208.0","    0.0"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",699.5," 2,550,208.0","  274.3"
2004,"Coahuila de Zaragoza","Apoyos alimentarios",54.5," 2,550,208.0","   21.4"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para la educación tecnológica y de adultos",168.1," 2,550,208.0","   65.9"
2004,"Coahuila de Zaragoza","Apoyos para la educaciónn superior",77.1," 2,550,208.0","   30.2"
2004,"Coahuila de Zaragoza","Total",8253.4," 2,550,208.0","3,236.4"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para la educación básica y formal",5882.5," 2,550,208.0","2,306.7"
2004,"Coahuila de Zaragoza","Fondo para la infraestructura social estatal",28.8," 2,550,208.0","   11.3"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",128," 2,550,208.0","   50.2"
2004,"Coahuila de Zaragoza","Fondo de aportaciones múltiples",294.9," 2,550,208.0","  115.7"
2004,"Coahuila de Zaragoza","Fondo de aportaciones para los servicios de salud",843.4," 2,550,208.0","  330.7"
2004,"Coahuila de Zaragoza","Apoyos para infraestructura educativa",163.4," 2,550,208.0","   64.1"
2004,"Colima","Fondo para la infraestructura social estatal",8.7,"   584,151.0","   14.9"
2004,"Colima","Fondo de aportaciones para los servicios de salud",511.1,"   584,151.0","  875.0"
2004,"Colima","Fondo de aportaciones para la educación tecnológica y de adultos",43.9,"   584,151.0","   75.1"
2004,"Colima","Fondo de aportaciones para la infraestructura social",71.6,"   584,151.0","  122.7"
2004,"Colima","Apoyos para infraestructura educativa",95.7,"   584,151.0","  163.8"
2004,"Colima","Fondo para la infraestructura social municipal",62.9,"   584,151.0","  107.7"
2004,"Colima","Apoyos para la educaciónn superior",51.3,"   584,151.0","   87.9"
2004,"Colima","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",175.3,"   584,151.0","  300.1"
2004,"Colima","Apoyos alimentarios",27.5,"   584,151.0","   47.1"
2004,"Colima","Fondo de aportaciones para la educación básica y formal",1817.5,"   584,151.0","3,111.3"
2004,"Colima","Fondo de aportaciones múltiples",174.6,"   584,151.0","  298.8"
2004,"Colima","Total",2856.8,"   584,151.0","4,890.5"
2004,"Colima","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   584,151.0","    0.0"
2004,"Colima","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",62.8,"   584,151.0","  107.5"
2004,"Chiapas","Fondo de aportaciones para la educación tecnológica y de adultos",203," 4,476,586.0","   45.3"
2004,"Chiapas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 4,476,586.0","    0.0"
2004,"Chiapas","Apoyos alimentarios",239.9," 4,476,586.0","   53.6"
2004,"Chiapas","Apoyos para la educaciónn superior",30.3," 4,476,586.0","    6.8"
2004,"Chiapas","Fondo para la infraestructura social estatal",405.6," 4,476,586.0","   90.6"
2004,"Chiapas","Fondo de aportaciones para los servicios de salud",2087.6," 4,476,586.0","  466.3"
2004,"Chiapas","Fondo de aportaciones para la infraestructura social",3345.8," 4,476,586.0","  747.4"
2004,"Chiapas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1227.1," 4,476,586.0","  274.1"
2004,"Chiapas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",191," 4,476,586.0","   42.7"
2004,"Chiapas","Apoyos para infraestructura educativa",133.8," 4,476,586.0","   29.9"
2004,"Chiapas","Fondo de aportaciones múltiples",404," 4,476,586.0","   90.2"
2004,"Chiapas","Fondo de aportaciones para la educación básica y formal",10950," 4,476,586.0","2,446.1"
2004,"Chiapas","Fondo para la infraestructura social municipal",2940.3," 4,476,586.0","  656.8"
2004,"Chiapas","Total",18408.4," 4,476,586.0","4,112.2"
2004,"Chihuahua","Fondo de aportaciones para la educación tecnológica y de adultos",134.1," 3,218,865.0","   41.7"
2004,"Chihuahua","Apoyos para la educaciónn superior",57.8," 3,218,865.0","   18.0"
2004,"Chihuahua","Apoyos para infraestructura educativa",63," 3,218,865.0","   19.6"
2004,"Chihuahua","Fondo de aportaciones para los servicios de salud",1215," 3,218,865.0","  377.5"
2004,"Chihuahua","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",148.3," 3,218,865.0","   46.1"
2004,"Chihuahua","Fondo de aportaciones para la educación básica y formal",6514.9," 3,218,865.0","2,024.0"
2004,"Chihuahua","Fondo de aportaciones múltiples",201.4," 3,218,865.0","   62.6"
2004,"Chihuahua","Apoyos alimentarios",80.5," 3,218,865.0","   25.0"
2004,"Chihuahua","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,218,865.0","    0.0"
2004,"Chihuahua","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",961.7," 3,218,865.0","  298.8"
2004,"Chihuahua","Fondo para la infraestructura social municipal",531.1," 3,218,865.0","  165.0"
2004,"Chihuahua","Total",9779.6," 3,218,865.0","3,038.2"
2004,"Chihuahua","Fondo de aportaciones para la infraestructura social",604.3," 3,218,865.0","  187.7"
2004,"Chihuahua","Fondo para la infraestructura social estatal",73.3," 3,218,865.0","   22.8"
2004,"Distrito Federal","Fondo de aportaciones para la educación básica y formal",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Fondo para la infraestructura social municipal",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Fondo de aportaciones para la infraestructura social",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Apoyos para infraestructura educativa",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Fondo para la infraestructura social estatal",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Total",27264.5," 8,982,860.0","3,035.2"
2004,"Distrito Federal","Apoyos alimentarios",919.2," 8,982,860.0","  102.3"
2004,"Distrito Federal","Fondo de aportaciones múltiples",919.2," 8,982,860.0","  102.3"
2004,"Distrito Federal","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",269.1," 8,982,860.0","   30.0"
2004,"Distrito Federal","Fondo de aportaciones para la educación tecnológica y de adultos",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Apoyos para la educaciónn superior",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 8,982,860.0","    0.0"
2004,"Distrito Federal","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",2487.8," 8,982,860.0","  277.0"
2004,"Distrito Federal","Fondo de aportaciones para los servicios de salud",2488.3," 8,982,860.0","  277.0"
2005,"Aguascalientes","Apoyos para infraestructura educativa",41," 1,096,736.0","   37.4"
2005,"Aguascalientes","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,096,736.0","    0.0"
2005,"Aguascalientes","Apoyos para la educaciónn superior",63," 1,096,736.0","   57.4"
2005,"Aguascalientes","Fondo de aportaciones para la educación básica y formal",2650," 1,096,736.0","2,416.3"
2005,"Aguascalientes","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",89.8," 1,096,736.0","   81.9"
2005,"Aguascalientes","Fondo para la infraestructura social estatal",14.4," 1,096,736.0","   13.1"
2005,"Aguascalientes","Total",4059.2," 1,096,736.0","3,701.1"
2005,"Aguascalientes","Fondo de aportaciones para la educación tecnológica y de adultos",65.3," 1,096,736.0","   59.5"
2005,"Aguascalientes","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",317.7," 1,096,736.0","  289.7"
2005,"Aguascalientes","Fondo de aportaciones para los servicios de salud",659.8," 1,096,736.0","  601.6"
2005,"Aguascalientes","Apoyos alimentarios",53.3," 1,096,736.0","   48.6"
2005,"Aguascalientes","Fondo para la infraestructura social municipal",104.7," 1,096,736.0","   95.5"
2005,"Aguascalientes","Fondo de aportaciones para la infraestructura social",119.2," 1,096,736.0","  108.6"
2005,"Aguascalientes","Fondo de aportaciones múltiples",157.3," 1,096,736.0","  143.5"
2005,"Durango","Fondo de aportaciones múltiples",202.4," 1,566,228.0","  129.2"
2005,"Durango","Fondo de aportaciones para la educación básica y formal",4684.9," 1,566,228.0","2,991.2"
2005,"Durango","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",142.8," 1,566,228.0","   91.2"
2005,"Durango","Apoyos alimentarios",115.6," 1,566,228.0","   73.8"
2005,"Durango","Fondo para la infraestructura social municipal",452.1," 1,566,228.0","  288.7"
2005,"Durango","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",451.6," 1,566,228.0","  288.3"
2005,"Durango","Fondo para la infraestructura social estatal",62.4," 1,566,228.0","   39.9"
2005,"Durango","Apoyos para infraestructura educativa",68.4," 1,566,228.0","   43.7"
2005,"Durango","Fondo de aportaciones para la educación tecnológica y de adultos",70.1," 1,566,228.0","   44.8"
2005,"Durango","Fondo de aportaciones para la infraestructura social",514.6," 1,566,228.0","  328.5"
2005,"Durango","Total",7074.1," 1,566,228.0","4,516.6"
2005,"Durango","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,566,228.0","    0.0"
2005,"Durango","Fondo de aportaciones para los servicios de salud",1007.8," 1,566,228.0","  643.5"
2005,"Durango","Apoyos para la educaciónn superior",18.3," 1,566,228.0","   11.7"
2005,"Guanajuato","Fondo de aportaciones para los servicios de salud",1637.2," 5,307,620.0","  308.5"
2005,"Guanajuato","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1518.5," 5,307,620.0","  286.1"
2005,"Guanajuato","Apoyos para la educaciónn superior",61.4," 5,307,620.0","   11.6"
2005,"Guanajuato","Fondo para la infraestructura social estatal",192.6," 5,307,620.0","   36.3"
2005,"Guanajuato","Total",13924.7," 5,307,620.0","2,623.5"
